State Pcode,State Name,LGA Pcode,LGA Name,Ward Name,School Name,School Level,School Type,School Status
NG036,Yobe,NG036004,Fika,Garu,Baino Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Bajibir Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gadaka Sheembire,Bakadda Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Bakuna Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Mubi Fusami Ward,Banale Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Bawayo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Boza Ward,Bokolo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,Boza Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gadaka Shem Dan Galamo Ward,Bulabulin Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,Bungum Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Garu Ward,Buramo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Daya Chana Ward,Chana Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shoye Zone,D.K. Semo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli,D.K. Garkuwa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Ward,D/Dinkiri Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,,Dajiyabu Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,Damazai Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Daya/Chana Ward,Daya Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Daya Chana,Didim Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Digo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Langa Boza Ward,Dogo Abare Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Zangaya Ward,Dogon Kuka Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Dole Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,,Dotto Farah Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,,Dotto Jah Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Zangaya Mazawun Ward,Duffuwel Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Ngalda-Dumbulwa Ward,Dumbulwa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Fakali Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Ngalda/Dumbulwa Ward,Ferol Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Fika/Anze Ward,Fika Central Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,,Fika Central Primary School,Pre-primary and Primary,Regular ,Open
NG036,Yobe,NG036004,Fika,Galamo Ward,Fukkitok Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,,Fusami Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,G/Alaramma Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Garu,G/Buba Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,G/Bura Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,G/Gabo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gadaka/Shembire Ward,G/Gamji Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga,G/Gote Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Garu,G/Tango Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Boza Ward,G/Usaku Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shoye Garin Aba Ward,G/Waziri Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga,G/Yerima Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,G/Zomo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gadaka/Shembire Ward,Gadaka Cent Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Mubi Fusami,Gadana Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Gamari Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Gana Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shoye,Garin Aba Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Zanagaya Duffuwel Ward,Garin Ari Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shoye,Garin Balde Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Ngalda/Dumbulwa Ward,Garin Chindo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shoye Zone,Garin Dauya Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shoye,Garin Eeji Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,,Garin Gali Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shoye Ward,Garin Gawu Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shembire/Gadaka Ward,Garin Goge Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Mubi Fusami Ward,Garin Wayo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Boza,Gashaka Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shoye,Gashinge Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Zangaya Duffuyel Ward,Gashuwa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Godowoli Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,,Gudi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Zangaya Duffuyel Ward,Guduwi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Maluri Ward,Gurjaje Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,,J/Dagauda Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,J/Maro Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga/Boza,Janga Dole Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,Janga Siri Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,Janje Bulan Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli,Jokire Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Doz Godowoli Ward,Kabono Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Kadi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Ngalda Dumbulwa Ward,Kerem Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Waro,Kinawurchi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,Korafi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gadaka Galamo Ward,Koyaya Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Garu Daya/Chana Ward,Kukargadu Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Daya/Chana Ward,Kukawa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Dozi Ward,Kuli Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,Kurmi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Maluri Turmi Ward,Laffaje Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shoye Zone,Lampo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Lewe Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Garu Ward,Male Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Turmi Maluri Ward,Maluri Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Turmaldri Ward,Manawachi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Zangaya Duffuwel Ward,Mazawun Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gadaka Shembire Ward,Moiduwa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gadaka Ward,Moiganga Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Fika Anze Ward,Moimama Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,Munchika Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,,N/Galamo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,N/Godowoli Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,Nayinawa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Ngalda,Ngalda Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gadaka/Shembire Ward,Sabon Layi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Siri Ward,Santalma Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Unguwan Yobe,Sayo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gadaka Galamo Ward,Shanga Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shembire Galamo Gadaka Ward,Shembere Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Daya Chana Ward,Shingenjalam Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Garu Ward,Siminti Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Tinja Mazam,T/Bazam Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Ngalda-Dumbulwa Ward,Tadangara Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,Tikaunaanai Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Turmi Maluri,Turmi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Garu Daya/Chana Ward,Yelwa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli,Zadawa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga Ward,Zamani Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Nahuta Galamo Ward,Zamba Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Zangaya Mazawun Ward,Zangaya Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Garu Ward,Zayi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi Godowoli Ward,Zobo Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Old Secretariat Ward,"Community Higher Islamic College, Gadaka",Pre-Primary and Primary ,indeterminate ,Open
NG036,Yobe,NG036004,Fika,Daya-Chana Ward,"Government Day Junior Secondary School, Daya",Junior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Fika Anze Ward,"Government Day Junior Secondary School, Fika Moi Mama",Junior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shembire Ward,"Government Day Junior Secondary School, Gadaka",Junior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Garu Ward,"Government Day Junior Secondary School, Gashaka",Junior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi Dozi,"Government Day Junior Secondary School, Godowoli",Junior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi-Dozi Ward,"Government Day Junior Secondary School, Maluri",Junior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,,"Government Day Junior Secondary School, Ngalda",Junior Secondary,Regular ,Open
NG036,Yobe,NG036004,Fika,Daya/Chana Ward,"Government Day Juinor Secondary Schoo, Daya",Junior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Turmi/Maluri,"Govertnment Day Junior Secondary Schoo, Maluri",Junior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Janga,"Government Day Junior Secondary School, Gashaka",Junior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Shembire Ward,"Government Girls' Secondary School, Gadaka",Senior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Fika-Anze Ward,"Government Secondary School, Fika",Senior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Garu,"Government Secondary School, Kukar-Gadu",Senior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gudi-Dozi Ward,"Government Secondary School, Zadawa",Senior Secondary ,Regular ,Open
NG036,Yobe,NG036004,Fika,Bogaru Ward,Asasul Islamiyya Nursery & Primary School,Private Education ,Regular ,Open
NG036,Yobe,NG036004,Fika,Daya,"Ecwa Beckett Memorial College, Kukar Gadu",Private Education ,Regular ,Open
NG036,Yobe,NG036004,Fika,Fika-Anze Ward,Ma'Ama Shuwa Institute For Arabic & Islamic Edu.,Private Education ,Regular ,Open
NG036,Yobe,NG036004,Fika,Gadaka Ward,"Sigar Nursery And Primary School, School, (Ecwa)",Private Education ,Regular ,Open
NG036,Yobe,NG036004,Fika,Jamgam Ward,Sunnah Foundation Nursery & Primary School,Private Education ,Regular ,Open
NG036,Yobe,NG036004,Fika,Old Secretariat Ward,"Community Higher Islamic College, Gadaka",Private Education ,Islamiyya integrated ,Open
NG036,Yobe,NG036005,Fune,"Ngelzarma B,",Abakire Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Alagarno,Agirwa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Fune,Aigada J Abdu Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Damagum 'B',Aigada Nai Kasuwa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Mashio,Alagarno Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,,Alangodi Primary School,Pre-primary and Primary,Regular ,Open
NG036,Yobe,NG036005,Fune,Ngelzarma,Anguwar Kuka Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Fune,Babbandi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,"Jajere Ward A,",Babbari Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Mashio,Babukda Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Daura,Badawa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,,Balarabi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Mashio,Bam Shanga Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Jajere,Banallewa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Ngelzarma 'B',Bari Auta Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Daura,Bauwa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Mashio Ward,Baya Banza Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,,Bindigi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Jajere Ward A,Boarding Science Jajare Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Jajere 'B',Borno Kiji Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Ngelzarma B,Bula Waini Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Daura,Bulanguwa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Daura,Bulanyiwa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Damagum,Damagum Central Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Damagum,Damagum Ii Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Kayeri,Danga Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Kolere,Dangas Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Dauda,Dankara Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Daura,Daura Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Ngelzarma,Dawa-Dawa Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Fune,Dawaya Kol Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,"Daura B,",Dimza Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Daura 'B',Dogon Kuka ‘A’ Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Kayeri,Dogon Kuka ‘B’ Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Damagum,Dogon Rijiya Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Kayeri,Dubala Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Daura,Dubbol Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Kolore,Dudimi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Fune,Dufuna Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Fune,Dumawal Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Damagum 'B',Dumbulwa 'A' Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Mashio Ward B'',Dumbulwa 'B' Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,"Ngelzarma B,",Fune Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Kolere Kafaje,G/Rabi Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Gaba Tasha,Gaba Tasha Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Gamji,Gamji Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,,Garin Baushe Primary School,Pre-primary and Primary,Regular ,Open
NG036,Yobe,NG036005,Fune,Kayeri,Garin Kakau Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Kayeri,Garin Kila Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,,Garin Kyari Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Kolore / Kafaje Ward,Garin Tuje Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Damagum,Garin Wamai Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,,Gatafowa Primary School,Pre-primary and Primary,Regular ,Open
NG036,Yobe,NG036005,Fune,Damagum,Girl Child Education Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Daura 'B',Gishiwari Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Damagum,Gss Damagum Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,"Daura Word B,",Gubana Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Fune,Gudu Gurka Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,"Daura B,",Gununu Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Jajere 'A',Gurungu I Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Kayeri,Gurungu Ii Primary School,Pre-Primary and Primary ,Regular ,Open
NG036,Yobe,NG036005,Fune,Lawanti,Jajere Central Primary School,Pre-Primary and Primary ,Regular ,Open
